id_podcast;Title;URL;Artist;Views;Duration;Likes;Publish Date;Description
122;Indrawan Nugroho: Yang Jarang Dibicarakan Soal Inovasi | Endgame #65;https://www.youtube.com/watch?v=ShAgs1bS42I;Gita Wirjawan;455103;PT1H37M48S;7584;2022-01-26T10:46:01Z;"Konsultan inovasi Dr. Indrawan Nugroho punya misi yang sangat pribadi di setiap advokasi yang dilakukannya: memastikan bibit-bibit unggul inovator Indonesia tumbuh di lahan yang subur pula. -------------------------- Pre-Order merchandise resmi Endgame: https://wa.me//628119182045 Info pendaftaran program Master of Public Policy di SGPP Indonesia: admissions.sgpp.ac.id admissions@sgpp.ac.id https://wa.me/628111522504 Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://www.youtube.com/channel/UCu8fHdbHwJ1MFqf7Uz95aFw https://www.youtube.com/c/VisinemaPictures -------------------------- Penanda Bab: 00:00 Intro 01:24 Si Anugerah Indonesia Raya 12:25 Kemahiran Bercerita 21:05 Inovasi Saat Pandemi 29:34 Inovasi di Tempat Kerja 39:52 Uang Sabar 48:26 Pemilihan Stimuli 59:59 Masa Depan Inovator Dalam Negeri 1:15:58 Mundur Sejenak (Harapan 2045) 1:22:00 Metaverse & Blockchain"
123;Retno Marsudi: Indonesia Bisa Jadi Jembatan Peradaban | Endgame #64;https://www.youtube.com/watch?v=gC-4yJaCrp8;Gita Wirjawan;355402;PT1H8M24S;7924;2022-01-19T10:00:14Z;"Menteri Luar Negeri RI Retno Marsudi ingin mematahkan anggapan bahwa topik diplomasi terasa jauh dari kehidupan masyarakat sehari-hari. Dari diplomasi vaksin yang berhasil menjamin proteksi bagi ratusan juta nyawa, hingga keketuaan G20 Indonesia 2022 yang diharapkan dapat mengembalikan tidak hanya semangat multilateralisme tapi juga nafkah jutaan keluarga pasca pandemi. Semuanya baru akan tercapai jika apa yang kita serukan ke luar, juga kita amalkan di dalam. -------------------------- Pre-Order merchandise resmi Endgame: https://wa.me//628119182045 Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://www.youtube.com/channel/UCu8fHdbHwJ1MFqf7Uz95aFw https://www.youtube.com/c/VisinemaPictures -------------------------- Penanda Bab: 00:00 Intro 01:10 Bukan Siapa-Siapa 07:50 Solidaritas Vaksin 15:56 Rohingya 22:05 Tidak Netral tapi Bermanuver 32:18 Presidensi G20 42:36 Normalisasi dengan Israel 46:55 Memori Institusional 51:24 Taji Demokrasi 57:28 Jembatan Peradaban"
124;Theresia Gouw: Diverse Teams Make Better Decisions | Endgame #63;https://www.youtube.com/watch?v=IblL2-HC6r8;Gita Wirjawan;45094;PT1H18M35S;994;2022-01-12T10:00:13Z;"Theresia Gouw, founder and partner at Acrew Capital and one of the most successful venture capitalists globally, talks about her Indonesian parents' sacrifices, the state of venture capitals, and how more diverse teams make slower but better decisions. -------------------------- Endgame​ invites you to explore the perspectives of Indonesians and Indonesianists who shape the narratives of today and the future. A collaboration between the School of Government and Public Policy Indonesia and Visinema Pictures. Pre-Order merchandise resmi Endgame: https://wa.me//628119182045 The ""Endgame"" playlist: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Listen on Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w&nd=1 Also subscribe: https://www.youtube.com/channel/UCu8fHdbHwJ1MFqf7Uz95aFw https://www.youtube.com/c/VisinemaPictures -------------------------- Chapter Markers: 00:00 Intro 01:17 Jakarta to Detroit 13:04 Switching to Business 18:46 90s Startups vs Now 26:34 Diversity 35:17 Investing in ASEAN 38:46 Innovation vs Regulation 43:30 Education 48:54 Blockchain: Intrinsic vs Speculative Value 1:00:21 Decentralization: What Will Remain? 1:10:27 Valuing Tesla 1:13:01 Betting on Yourself"
125;Kemunduran Demokrasi Hanya Sementara - Prof Jimly Asshiddiqie | Endgame #62;https://www.youtube.com/watch?v=mQ0JGmHsv48;Gita Wirjawan;136665;PT49M19S;2850;2022-01-05T10:15:15Z;"Dunia sedang mengalami ""regresi demokrasi"" dengan bermunculannya pemimpin populis bernada totaliter di tengah masyarakat yang semakin terpolarisasi. Ironisnya, banyak dari mereka justru ditunjuk melalui pemilihan umum yang bebas dan adil. Dalam situasi seperti ini, haruskah kita tetap berpegang pada visi dan definisi awal para pencetus demokrasi atau justru harus ada upaya pembaruan sistem demi melindungi tujuan utama berdemokrasi yang adalah keadilan dalam bermasyarakat? Prof. Dr. Jimly Asshiddiqie, SH adalah pakar hukum tata negara yang pernah menjabat sebagai Ketua Mahkamah Konstitusi Indonesia yang pertama dari tahun 2003 hingga 2008. -------------------------- Endgame adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang tokoh-tokoh yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara School of Government and Indonesia dan Visinema Pictures. Pre-Order merchandise resmi Endgame: https://wa.me//628119182045 Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://www.youtube.com/channel/UCu8fHdbHwJ1MFqf7Uz95aFw https://www.youtube.com/c/VisinemaPictures -------------------------- Loncat ke Perspektif Prof Jimly mengenai: 00:00 Intro 01:04 Anak Sore 03:22 Konstitusi Tersingkat di Dunia 06:55 Demokrasi Masihkah Relevan? 09:27 Gejala-Gejala Kemunduran 14:25 3 Fungsi Pemimpin 17:10 Konflik Kepentingan 23:30 Peran Negara dalam Pasar 28:48 Sila Yang ""Paling Penting"" 36:17 Perang Berikutnya? 42:15 Jadi Pengusaha atau Berpolitik? 46:51 Generasi Perantara"
126;Pendiri Lembaga Eijkman Bicara Sejarah, Peran BJ Habibie dan Anggaran | Endgame Compendium #4;https://www.youtube.com/watch?v=5IAhCjKqE0I;Gita Wirjawan;23464;PT9M55S;712;2022-01-04T10:44:14Z;"Indonesia patut berbangga memiliki pusat riset biologi molekuler kelas dunia yang dinamai Lembaga Eijkman. Nama Eijkman sendiri diambil dari Christiaan Eijkman, seorang ilmuwan yang meraih Nobel Kedokteran 1929 atas penelitiannya mengenai penyakit beri-beri di Indonesia. Bagaimana nasib lembaga riset ini ke depan? Dicuplik dari Endgame S2E03: Sains Tak Mengenal Batas (tayang perdana 16 Desember 2020) -------------------------- Compendium adalah cuplikan ide-ide pilihan dari wawancara Endgame bersama narator-narator bangsa. Saksikan wawancara penuh Endgame, tayang setiap hari Rabu. -------------------------- Endgame adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang tokoh-tokoh yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan Visinema Pictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
127;Rocky Gerung: Darurat Pengelolaan Ide dan Etika | Endgame #61;https://www.youtube.com/watch?v=LsmfczRIXT8;Gita Wirjawan;1321053;PT1H29M45S;21825;2021-12-29T10:00:10Z;"Melanjutkan kampanye olah nalar beliau di Endgame musim sebelumnya, Rocky Gerung berfiksi mengenai masyarakat yang kesejahteraannya diukur berdasarkan kesetaraan akses terhadap kesempatan dan kebenaran, sehingga tidak perlu lagi dipimpin oleh tokoh atau lembaga yang mengandalkan popularitas semata. -------------------------- Endgame adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang tokoh-tokoh yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan Visinema Pictures. Pre-Order merchandise resmi Endgame: https://wa.me//628119182045 Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://www.youtube.com/channel/UCu8fHdbHwJ1MFqf7Uz95aFw https://www.youtube.com/c/VisinemaPictures -------------------------- Penanda Bab: 0:00:00 Intro 0:00:56 Timpang Sebelum Seimbang 0:05:28 Penghalang Demokrasi 0:20:03 Potensi Katastropik Teknologi 0:29:42 Posthumanisme 0:40:32 Kesamaan Akses 0:52:36 Praktek Monopolistik 1:03:39 Mengolah Fiksi 1:10:42 Merdeka Belajar 1:17:14 Universal Basic Income 1:22:26 Generasi Hijau"
128;Genjot UMKM Tembus Pasar Global - Christin Djuarto | Endgame #60;https://www.youtube.com/watch?v=-sKVNAIqKM8;Gita Wirjawan;62563;PT1H6M38S;1230;2021-12-22T10:15:12Z;"Direktur Eksekutif Shopee Indonesia Christin Djuarto bicara mengenai peran digitalisasi dari e-commerce dalam membuka batasan-batasan yang sering dihadapi para pelaku UMKM, dari yang baru ingin memulai, hingga yang ingin naik kelas menggapai pasar global. Sebagai seorang ibu sekaligus pemimpin perempuan di e-commerce terbesar di Indonesia, Christin juga bercerita mengenai batasan-batasan tidak tampak yang seringkali menghambat keberhasilan talenta perempuan Indonesia maupun dunia. Sebuah kolaborasi dengan Shopee Indonesia. -------------------------- Endgame adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang tokoh-tokoh yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan Visinema Pictures. Pre-Order merchandise resmi Endgame: https://wa.me//628119182045 Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://www.youtube.com/channel/UCu8fHdbHwJ1MFqf7Uz95aFw https://www.youtube.com/c/VisinemaPictures -------------------------- Penanda Bab: 00:00 Intro 01:24 Masa Kecil Christin 07:20 Awal Karir di Sea Singapore 11:16 2 Tahap Go Digital 20:27 Adaptasi 25:32 Inklusi Keuangan 29:42 Kompetisi 35:20 Karyawan Shopee 38:19 Gender di Shopee 44:54 Strategi ke Depan 47:20 E-Commerce di 2045 56:48 Pemimpin Perempuan 1:01:26 Produktivitas"
129;Crypto Kian Booming, Pahami Isu Fundamental Ini - Jeth Soetoyo (CEO Pintu) | Endgame #59;https://www.youtube.com/watch?v=FgewaLJz6t8;Gita Wirjawan;403924;PT1H16M23S;6961;2021-12-15T10:00:14Z;"Siklus kebijakan ekonomi makro pasca resesi 2008, bertemu dengan angin kencang inovasi digital yang terfokus pada desentralisasi, melahirkan blockchain, Bitcoin, berbagai ""mata uang"" kripto lain, serta para investor generasi baru dengan ideologi yang kadang bertentangan dengan strategi investasi konvensional. Diskusi dengan CEO Pintu, Jeth Soetoyo untuk memahami kebijakan dan evolusi teknologi—dua isu utama yang akan menentukan nasib aset kripto ke depan. Sebuah kolaborasi dengan Pintu. -------------------------- Endgame adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang tokoh-tokoh yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan Visinema Pictures. Pre-Order merchandise resmi Endgame: https://wa.me//628119182045 Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://www.youtube.com/channel/UCu8fHdbHwJ1MFqf7Uz95aFw https://www.youtube.com/c/VisinemaPictures Download Aplikasi Pintu di Google PlayStore & AppStore: https://bit.ly/pintuendgame Kunjungi channel YouTube Pintu di: https://www.youtube.com/c/PintuAplikasiJualBeliCryptocurrency -------------------------- DISCLAIMER Informasi yang termuat dalam video ini bersifat umum, tanpa memperhitungkan keadaan, kebutuhan, atau tujuan Anda. Anda harus mempertimbangkan kelayakan saran, prediksi atau informasi lain di sini untuk situasi pribadi Anda. School of Government and Public Policy Indonesia dan Visinema Pictures tidak bertanggung jawab atas keakuratan atau kelengkapan informasi apa pun yang terkandung di video ini. Selain itu, setiap informasi pihak ketiga yang disampaikan dalam acara Endgame tidak mencerminkan pandangan School of Government and Public Policy Indonesia, Visinema Pictures, atau anak perusahaan, atau afiliasi dari dua entitas tersebut. Semua investasi, termasuk dalam aset kripto, melibatkan risiko. Kinerja masa lalu tidak menjamin hasil atau keuntungan di masa mendatang. Karena situasi setiap individu adalah unik, kami mendorong kesadaran pribadi masing-masing untuk untuk selalu mempertimbangkan risiko yang ada, dan bila perlu, berkonsultasi dengan penasihat profesional sebelum membuat keputusan keuangan apa pun. Layanan Pintu terdaftar dan diawasi oleh Badan Pengawas Perdagangan Berjangka Komoditi (BAPPEBTI). -------------------------- Lompat ke Diskusi Mengenai: 0:00:00 Intro 0:01:31 'Kelinci Percobaan' 0:03:40 Pertama Kenal Blockchain 0:17:25 Tips untuk Pemain Pemula 0:19:16 Beda Ideologi Tidak Menghalangi Inovasi 0:26:31 Bitcoin vs Ethereum vs Crypto Lain 0:33:57 Titik Lemah Aset Crypto 0:39:38 Pintu ke Kompetisi Global 0:48:41 Tidak Ada yang 100% Aman 0:50:04 Kebutuhan Energi 0:55:20 Jeth Soal Iklim, Teknologi, Globalisasi 1:01:03 Tokenisasi untuk Indonesia 1:11:31 Generasi Malas karena Kripto?"
130;Sri Mulyani: Bijak & Inovatif Kelola Fiskal | Endgame #58;https://www.youtube.com/watch?v=80AjI0hlbf8;Gita Wirjawan;1859154;PT1H24M8S;32611;2021-12-08T10:00:13Z;"Sumber daya fiskal tambahan dan kebijakan fiskal yang inovatif diperlukan agar Indonesia tidak hanya bangkit dari dampak pandemi tetapi juga dapat mengatasi tantangan struktural dan membangun secara lebih inklusif dan berkelanjutan. Tayang perdana di Annual International Forum on Economic Development and Public Policy (10th AIFED 2021) pada 1 Desember 2021. Sebuah kolaborasi dengan Badan Kebijakan Fiskal Kementerian Keuangan RI. Endgame mengajak kamu mengeksplor lebih jauh tentang sudut pandang tokoh-tokoh yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara School of Government and Public Policy Indonesia dan Visinema Pictures. Episode baru tayang setiap Rabu pukul 5 sore (WIB). -------------------------- Pre-Order merchandise resmi Endgame: https://wa.me//628119182045 Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://www.youtube.com/channel/UCu8fHdbHwJ1MFqf7Uz95aFw https://www.youtube.com/c/VisinemaPictures -------------------------- Penanda Bab: 0:00:00 Intro 0:00:43 Masa Kecil Sri Mulyani 0:04:21 Awal Karir saat Krisis 97-98 0:13:23 Krisis Pandemi Covid-19 0:24:03 Utang Negara 0:33:00 ""Taper Tantrum"" 0:43:24 Menarik Investasi 0:48:18 Dekarbonisasi 1:00:24 Blockchain di Mata Regulator 1:11:13 Harapan Sri Mulyani untuk 2045"
131;Sabda PS: Tanpa Standar Intelektual, Peradaban Bisa Celaka | Endgame #57;https://www.youtube.com/watch?v=eTaz6zeOyRY;Gita Wirjawan;411117;PT1H32M53S;10448;2021-12-01T10:30:11Z;"Tidak ada satu solusi maupun kurikulum yang manjur memecahkan semua problem pendidikan. Namun menurut founder Zenius Education, Sabda Putra Subekti, setidaknya ada tiga hal yang mutlak harus dilakukan: meningkatkan kemampuan pedagogis pengajar, mempersonalisasi pembelajaran, dan penerapan sebuah ambang intelektual di tiap unit komunitas. -------------------------- Endgame adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang tokoh-tokoh yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan Visinema Pictures. Pre-Order merchandise resmi Endgame: https://wa.me//628119182045 Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://www.youtube.com/channel/UCu8fHdbHwJ1MFqf7Uz95aFw https://www.youtube.com/c/VisinemaPictures -------------------------- Lompat ke Bab: 0:00:00 Intro 0:01:29 Rentetan Keberuntungan 0:21:04 Kewirausahaan Awal 0:25:19 Dua Tujuan Pendidikan 0:30:05 Kurangi Baper dengan Ide 0:40:32 Persimpangan Teknologi dan Kemanusiaan 0:46:28 Berpikir Longitudinal 0:58:37 Bisakah Jiwa Dikodifikasi? 1:08:28 Peran Zenius ke Depan 1:16:00 Mencari Guru Berkualitas 1:23:58 Menyamakan Standar Kompetensi"
132;Keadilan (Token) Sosial Bagi Seluruh Talenta - Sabrang Mowo Damar Panuluh | Endgame #56;https://www.youtube.com/watch?v=0JqvJ8oEvg0;Gita Wirjawan;372342;PT1H27M57S;9243;2021-11-24T10:00:12Z;"Ketika suatu masyarakat menjadi lebih demokratis, semakin tinggi risiko penurunan kualitas pengambilan keputusan. Munculnya teknologi baru seperti blockchain membuka peluang rekayasa ulang sosial di mana setiap individu dapat diapresiasi sesuai dengan kontribusinya terhadap masyarakat. -------------------------- Endgame adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang tokoh-tokoh yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan Visinema Pictures. Pre-Order merchandise resmi Endgame: https://wa.me//628119182045 Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://www.youtube.com/channel/UCu8fHdbHwJ1MFqf7Uz95aFw https://www.youtube.com/c/VisinemaPictures -------------------------- Penanda Bab: 0:00:00 Intro 0:01:34 Kutukan Nama 0:10:37 Berpikir Generalis 0:16:13 Cara Belajar Efektif 0:21:51 Si Kalangan 10 Persen 0:31:50 Gersang Talenta di Politik 0:41:38 Token Sosial 0:49:12 Rekayasa Ulang Demokrasi dengan Blockchain 1:00:55 Kredit Sosial a la Indonesia 1:08:55 Prediksi Keruntuhan Global 1:18:48 Kesempatan Sekali Seumur Hidup"
133;Sharlini Eriza Putri: Ada Semesta di Diri Kita | Endgame #55;https://www.youtube.com/watch?v=J_Jo3QXaRCA;Gita Wirjawan;176874;PT1H22M39S;4207;2021-11-17T10:00:12Z;"Sudah saatnya kita mengganti pola pikir reduksionis tentang dunia dan kehidupan dengan pandangan baru yang benar-benar holistik. Layaknya tubuh kita yang terdiri dari gugusan mikroorganisme yang harus dijaga keseimbangannya, simbiosis antar beragam entitas yang punya perannya masing-masing mutlak diperlukan bagi suatu masyarakat untuk dapat selamat dari ancaman dan terus berevolusi. -------------------------- Endgame adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang tokoh-tokoh yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan Visinema Pictures. Pre-Order merchandise resmi Endgame: https://wa.me//628119182045 Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://www.youtube.com/channel/UCu8fHdbHwJ1MFqf7Uz95aFw https://www.youtube.com/c/VisinemaPictures -------------------------- Penanda Bab: 0:00:00 Intro 0:01:00 Learning Loss 0:12:45 ""Kita Ini Holobion"" 0:25:00 Perubahan Iklim 0:43:30 ""Kurikulum Kolonial"" 0:52:00 Terapi Microbiome 1:02:41 Kesenjangan"
